                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                0.72909,                0.52543,                 1.0839,                0.86049,                0.69898,                0.77132,                0.46512,                 1.4861,                0.87558,                 1.7879,              0.0013039,              0.0013039,              0.0013039
                     47,                0.72076,                0.50577,                 1.0753,                0.88051,                0.68666,                0.77407,                0.47893,                 1.4916,                 0.8882,                 1.7854,              0.0012957,              0.0012957,              0.0012957
                     48,                0.71451,                0.50694,                 1.0853,                0.81373,                0.70862,                0.77279,                0.47605,                  1.472,                 0.8813,                 1.7354,              0.0012874,              0.0012874,              0.0012874
                     49,                0.71195,                0.51163,                  1.076,                0.80386,                0.68027,                0.74942,                0.45782,                 1.5311,                0.95029,                 1.7653,              0.0012792,              0.0012792,              0.0012792
                     50,                0.71509,                0.50049,                 1.0723,                0.90964,                0.71383,                0.79366,                0.49696,                 1.4797,                0.85265,                 1.7697,              0.0012709,              0.0012709,              0.0012709
                     51,                0.69464,                0.49822,                 1.0651,                0.88585,                0.71995,                0.81822,                0.51003,                 1.4663,                 0.8459,                  1.753,              0.0012627,              0.0012627,              0.0012627
                     52,                0.69734,                0.48276,                 1.0667,                0.83985,                0.75397,                0.81725,                0.51485,                 1.4606,                0.86824,                  1.736,              0.0012544,              0.0012544,              0.0012544
                     53,                0.68628,                0.47662,                 1.0612,                0.90035,                0.72773,                0.81586,                0.48944,                 1.4682,                0.86384,                  1.717,              0.0012462,              0.0012462,              0.0012462
                     54,                 0.6969,                0.49201,                  1.069,                0.84991,                0.70174,                0.77891,                0.47421,                 1.4866,                0.91132,                  1.775,              0.0012379,              0.0012379,              0.0012379
                     55,                0.68629,                0.46975,                 1.0524,                0.85698,                0.70817,                0.77376,                0.47163,                  1.496,                0.90624,                 1.7792,              0.0012297,              0.0012297,              0.0012297
                     56,                0.68715,                0.47193,                 1.0538,                0.86737,                0.71422,                0.77197,                0.47577,                 1.5078,                  0.893,                 1.8093,              0.0012214,              0.0012214,              0.0012214
                     57,                0.69963,                 0.4876,                 1.0647,                0.86175,                0.71221,                0.79125,                0.49772,                 1.4601,                0.84778,                 1.8051,              0.0012132,              0.0012132,              0.0012132
                     58,                0.67052,                0.46431,                 1.0529,                0.81044,                0.73985,                0.78494,                0.46318,                 1.5391,                0.87285,                 1.8623,              0.0012049,              0.0012049,              0.0012049
                     59,                0.69832,                0.48673,                 1.0678,                0.82569,                0.72217,                0.78759,                0.49778,                 1.4304,                0.84642,                 1.7399,              0.0011967,              0.0011967,              0.0011967
                     60,                0.67395,                0.46712,                 1.0548,                0.81186,                0.72639,                0.77539,                0.49064,                 1.4593,                0.89789,                 1.7492,              0.0011884,              0.0011884,              0.0011884
                     61,                0.68156,                0.49214,                 1.0605,                0.81552,                 0.6909,                 0.7563,                0.46167,                 1.5172,                0.87363,                 1.8438,              0.0011802,              0.0011802,              0.0011802
                     62,                0.67922,                0.47281,                 1.0556,                0.84309,                0.73335,                0.80052,                0.48721,                 1.4866,                0.82989,                 1.7974,              0.0011719,              0.0011719,              0.0011719
                     63,                0.66673,                0.46874,                 1.0603,                0.82868,                0.68934,                0.77118,                0.47601,                 1.5004,                0.88943,                 1.7992,              0.0011636,              0.0011636,              0.0011636
                     64,                0.64949,                0.47465,                  1.046,                0.85479,                0.71942,                0.79349,                0.48941,                 1.4817,                0.84304,                  1.838,              0.0011554,              0.0011554,              0.0011554
                     65,                0.66799,                0.47771,                 1.0506,                0.86724,                0.68764,                0.77048,                 0.4736,                 1.4944,                0.91155,                 1.7922,              0.0011471,              0.0011471,              0.0011471
                     66,                 0.6618,                0.45665,                 1.0416,                 0.8696,                0.70295,                0.79282,                0.50001,                 1.4517,                0.84667,                 1.7785,              0.0011389,              0.0011389,              0.0011389
                     67,                 0.6466,                0.45456,                 1.0395,                0.90312,                0.73435,                0.82552,                 0.5009,                 1.4858,                0.84857,                  1.824,              0.0011306,              0.0011306,              0.0011306
                     68,                0.67545,                0.46733,                 1.0556,                0.88122,                0.66969,                0.78823,                0.48177,                 1.4889,                0.87868,                 1.8301,              0.0011224,              0.0011224,              0.0011224
                     69,                0.65334,                0.45571,                 1.0482,                0.88376,                 0.6712,                0.77441,                0.47228,                 1.4785,                0.87044,                   1.84,              0.0011141,              0.0011141,              0.0011141
                     70,                0.65481,                0.45931,                 1.0449,                0.84638,                0.70862,                0.78253,                0.46598,                 1.5195,                0.92286,                 1.8363,              0.0011059,              0.0011059,              0.0011059
                     71,                0.65985,                0.46539,                 1.0468,                0.86547,                0.71764,                 0.8068,                0.50041,                 1.5069,                0.85283,                 1.8468,              0.0010976,              0.0010976,              0.0010976
                     72,                0.66196,                0.46088,                 1.0546,                0.82531,                0.74546,                0.79774,                0.48523,                 1.4903,                0.84113,                  1.793,              0.0010894,              0.0010894,              0.0010894
                     73,                0.65632,                0.45906,                 1.0457,                0.84402,                0.71939,                0.79576,                0.49448,                 1.4772,                0.87041,                 1.8447,              0.0010811,              0.0010811,              0.0010811
                     74,                0.63971,                0.45277,                 1.0349,                 0.8088,                0.71985,                0.75589,                0.45555,                 1.5151,                 0.8975,                 1.8632,              0.0010729,              0.0010729,              0.0010729
                     75,                0.65306,                0.44714,                 1.0487,                0.87796,                0.71769,                 0.7976,                0.48652,                 1.4697,                0.87901,                 1.7594,              0.0010646,              0.0010646,              0.0010646
                     76,                 0.6251,                0.44044,                 1.0299,                0.87716,                0.69443,                0.78042,                 0.4795,                 1.5302,                0.87429,                 1.8477,              0.0010564,              0.0010564,              0.0010564
                     77,                0.66135,                0.45863,                  1.038,                 0.8646,                0.70635,                 0.7766,                0.47558,                 1.5431,                0.94123,                 1.8485,              0.0010481,              0.0010481,              0.0010481
                     78,                0.64834,                0.46349,                  1.047,                0.83367,                0.71476,                0.78521,                0.47837,                 1.4546,                0.85961,                 1.7705,              0.0010399,              0.0010399,              0.0010399
                     79,                0.63094,                0.44028,                 1.0334,                0.84356,                0.72172,                0.79037,                0.49684,                 1.5105,                0.91627,                 1.8357,              0.0010316,              0.0010316,              0.0010316
                     80,                 0.6178,                0.44098,                 1.0257,                0.81796,                0.73129,                0.79286,                0.46774,                 1.5334,                0.89056,                 1.8667,              0.0010234,              0.0010234,              0.0010234
                     81,                0.63681,                0.43694,                 1.0262,                0.87354,                0.68296,                0.78988,                0.48011,                 1.4958,                0.90837,                 1.8356,              0.0010151,              0.0010151,              0.0010151
                     82,                0.62356,                0.42402,                 1.0225,                0.82231,                0.70635,                0.77959,                0.49033,                  1.472,                0.89369,                  1.836,              0.0010069,              0.0010069,              0.0010069
