               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.046847,            0.022651,            0.002907,             0.60708,              0.4206,             0.45617,             0.19065,            0.046317,            0.012119,           0.0020117,           0.0082675,           0.0082675,           0.0082675
                  37,            0.046641,            0.021778,           0.0027464,             0.39159,             0.34864,             0.29911,             0.11772,            0.051312,            0.015343,            0.011988,            0.008218,            0.008218,            0.008218
                  38,            0.046955,            0.022743,            0.002599,             0.48621,             0.44501,             0.41689,             0.17566,            0.044925,            0.012364,           0.0013726,           0.0081685,           0.0081685,           0.0081685
                  39,            0.046894,            0.022743,           0.0029162,             0.42651,             0.41893,             0.38051,             0.15309,            0.047024,            0.013751,           0.0041726,            0.008119,            0.008119,            0.008119
                  40,            0.046248,            0.022382,           0.0029574,             0.58923,             0.51284,             0.54495,             0.21812,            0.044959,            0.011969,           0.0017258,           0.0080695,           0.0080695,           0.0080695
                  41,            0.045634,            0.022128,           0.0026379,             0.50448,             0.50794,             0.50979,             0.20366,            0.045829,            0.012232,           0.0015684,             0.00802,             0.00802,             0.00802
                  42,             0.04526,            0.021761,           0.0028435,              0.5285,             0.55952,             0.52925,              0.2249,            0.044386,            0.012185,           0.0012231,           0.0079705,           0.0079705,           0.0079705
                  43,            0.045322,            0.021525,            0.002575,             0.61557,             0.55839,               0.609,             0.26426,            0.042299,            0.011696,           0.0012716,            0.007921,            0.007921,            0.007921
                  44,            0.045138,            0.022071,           0.0028691,             0.63257,             0.42234,             0.48667,             0.21872,             0.04329,            0.011313,           0.0015788,           0.0078715,           0.0078715,           0.0078715
                  45,            0.044532,            0.021815,            0.002661,             0.61976,             0.53118,              0.5722,             0.25171,            0.043413,             0.01173,           0.0010929,            0.007822,            0.007822,            0.007822
                  46,            0.044885,            0.021913,           0.0024609,             0.59691,             0.53231,             0.57487,             0.25459,            0.042685,            0.011907,           0.0013933,           0.0077725,           0.0077725,           0.0077725
                  47,            0.043158,            0.021538,           0.0023888,             0.64363,             0.60693,             0.62699,             0.27287,            0.042781,            0.011121,           0.0010077,            0.007723,            0.007723,            0.007723
                  48,            0.043266,            0.021664,           0.0028011,             0.63425,             0.55839,             0.61059,             0.26651,            0.042473,            0.011395,           0.0013085,           0.0076735,           0.0076735,           0.0076735
                  49,            0.043441,            0.020839,           0.0023959,             0.67112,             0.59184,             0.64809,             0.29136,            0.042769,            0.011222,           0.0010456,            0.007624,            0.007624,            0.007624
                  50,            0.043617,            0.020591,           0.0020049,             0.64013,             0.58569,             0.61218,             0.27108,            0.043075,            0.011151,           0.0012299,           0.0075745,           0.0075745,           0.0075745
                  51,             0.04276,            0.021982,           0.0018428,             0.61133,             0.61281,              0.6274,             0.29119,            0.041972,            0.011658,          0.00097406,            0.007525,            0.007525,            0.007525
                  52,            0.043331,            0.020914,           0.0019689,             0.69799,             0.60925,              0.6368,             0.29627,             0.04183,            0.011352,           0.0013039,           0.0074755,           0.0074755,           0.0074755
                  53,            0.041379,            0.020343,           0.0022401,              0.7062,             0.55669,             0.61688,             0.25615,            0.043559,            0.011189,           0.0012817,            0.007426,            0.007426,            0.007426
                  54,            0.042281,            0.020829,           0.0022358,             0.61644,             0.53468,             0.58424,             0.24422,            0.043652,            0.011349,           0.0012603,           0.0073765,           0.0073765,           0.0073765
                  55,            0.042391,            0.020893,           0.0021778,              0.6676,             0.54535,             0.59596,             0.26523,            0.041692,            0.011449,          0.00097333,            0.007327,            0.007327,            0.007327
                  56,            0.041681,            0.020447,           0.0023798,             0.59133,              0.5739,             0.57726,             0.26752,            0.042265,            0.011483,           0.0017412,           0.0072775,           0.0072775,           0.0072775
                  57,             0.04172,            0.020781,           0.0021224,             0.65487,             0.55839,             0.61058,             0.28209,            0.040482,            0.011131,           0.0013814,            0.007228,            0.007228,            0.007228
                  58,             0.04199,            0.020535,           0.0022154,             0.69061,              0.6201,             0.67691,             0.31682,            0.040103,            0.010938,           0.0010818,           0.0071785,           0.0071785,           0.0071785
                  59,            0.041735,             0.02035,           0.0021056,             0.64701,             0.62415,             0.63546,             0.29697,            0.041406,            0.011303,           0.0010808,            0.007129,            0.007129,            0.007129
                  60,            0.040512,            0.020351,           0.0021774,             0.75402,             0.59154,             0.67681,             0.32695,            0.041115,            0.010866,            0.001322,           0.0070795,           0.0070795,           0.0070795
                  61,            0.039978,            0.020263,           0.0019769,             0.69726,             0.61678,             0.65835,             0.30904,            0.041562,            0.010988,          0.00098955,             0.00703,             0.00703,             0.00703
                  62,            0.040223,            0.020388,           0.0021783,             0.77477,             0.60204,             0.66622,             0.31751,            0.040902,            0.011177,           0.0010493,           0.0069805,           0.0069805,           0.0069805
                  63,             0.04028,            0.020523,           0.0020251,              0.7191,             0.62889,             0.67948,             0.31063,            0.040847,            0.011351,           0.0010165,            0.006931,            0.006931,            0.006931
                  64,            0.039949,            0.019789,           0.0016261,             0.60804,             0.58163,             0.57924,             0.25996,            0.040467,            0.011067,           0.0015419,           0.0068815,           0.0068815,           0.0068815
                  65,            0.039401,            0.019175,            0.002121,             0.73548,             0.63549,             0.70164,             0.34662,            0.039975,            0.010699,           0.0013407,            0.006832,            0.006832,            0.006832
                  66,             0.03935,            0.019844,           0.0019507,             0.64725,             0.62755,             0.66929,             0.31524,            0.040498,            0.010844,           0.0011133,           0.0067825,           0.0067825,           0.0067825
                  67,            0.038553,            0.019398,           0.0021757,             0.78212,             0.63156,             0.71997,             0.34446,             0.03988,            0.010797,             0.00118,            0.006733,            0.006733,            0.006733
                  68,            0.038497,            0.019722,            0.001832,             0.67479,             0.66041,             0.68897,             0.33634,            0.040131,             0.01085,           0.0010541,           0.0066835,           0.0066835,           0.0066835
                  69,            0.038604,            0.019596,           0.0016574,             0.68536,             0.66553,             0.69236,               0.328,             0.04127,            0.010508,           0.0010915,            0.006634,            0.006634,            0.006634
                  70,            0.038053,            0.019058,           0.0017886,             0.61046,             0.63662,             0.64802,             0.31997,            0.039839,            0.010874,           0.0014205,           0.0065845,           0.0065845,           0.0065845
                  71,            0.038733,            0.019423,           0.0018521,             0.77355,             0.67373,             0.75014,             0.37201,            0.038566,            0.010349,          0.00097163,            0.006535,            0.006535,            0.006535
                  72,              0.0377,            0.019098,            0.001636,             0.71962,             0.63674,             0.68792,             0.31406,            0.040144,            0.010998,           0.0012951,           0.0064855,           0.0064855,           0.0064855
                  73,            0.037386,            0.018584,            0.001609,             0.71395,             0.68034,             0.72602,             0.34713,            0.039631,            0.010816,          0.00096508,            0.006436,            0.006436,            0.006436
                  74,            0.038104,            0.018952,            0.001562,             0.72009,             0.69615,             0.71927,             0.34817,            0.038624,            0.010817,           0.0009508,           0.0063865,           0.0063865,           0.0063865
                  75,            0.037544,            0.018444,           0.0016819,             0.73184,             0.57485,             0.65263,             0.29791,            0.040514,            0.010761,           0.0011077,            0.006337,            0.006337,            0.006337
                  76,             0.03752,            0.019461,           0.0015879,             0.67202,             0.63152,             0.64525,             0.31663,            0.041533,            0.011264,           0.0012917,           0.0062875,           0.0062875,           0.0062875
                  77,            0.037325,             0.01873,           0.0016284,             0.74966,             0.68424,             0.73172,             0.36383,            0.038819,            0.010175,           0.0011604,            0.006238,            0.006238,            0.006238
                  78,            0.037456,            0.018919,            0.001412,             0.76944,             0.65249,              0.7194,             0.34407,             0.03927,            0.010542,           0.0015854,           0.0061885,           0.0061885,           0.0061885
                  79,            0.036962,            0.018409,           0.0015893,             0.73303,             0.68481,             0.73683,              0.3674,            0.039167,            0.010184,           0.0011833,            0.006139,            0.006139,            0.006139
                  80,            0.037103,            0.018586,            0.001469,              0.7232,             0.65077,             0.72225,             0.36414,            0.037951,            0.010264,           0.0014296,           0.0060895,           0.0060895,           0.0060895
                  81,            0.036192,            0.018283,           0.0015613,             0.69666,              0.6822,             0.72049,             0.35133,            0.039629,            0.010581,           0.0011094,             0.00604,             0.00604,             0.00604
                  82,            0.035945,            0.019002,           0.0016312,             0.76211,             0.69501,             0.74228,             0.37224,            0.038452,            0.010366,           0.0010007,           0.0059905,           0.0059905,           0.0059905
                  83,            0.035522,            0.018662,           0.0015391,             0.75167,             0.68084,              0.7204,             0.37171,            0.038424,            0.010357,           0.0010274,            0.005941,            0.005941,            0.005941
                  84,            0.035152,            0.018247,           0.0015731,             0.71117,             0.70635,             0.72465,             0.36536,             0.03862,            0.010546,           0.0011751,           0.0058915,           0.0058915,           0.0058915
                  85,             0.03637,             0.01869,           0.0016415,             0.76228,             0.67574,             0.73838,             0.37924,            0.038717,            0.010296,           0.0011912,            0.005842,            0.005842,            0.005842
                  86,            0.035719,            0.018202,           0.0015868,             0.71972,             0.68197,             0.73202,             0.36236,            0.038105,            0.010421,           0.0010929,           0.0057925,           0.0057925,           0.0057925
                  87,            0.035488,            0.017973,           0.0017531,             0.76006,             0.61997,             0.71048,              0.3485,            0.040606,             0.01057,           0.0010253,            0.005743,            0.005743,            0.005743
                  88,            0.035634,            0.018729,           0.0014816,             0.75329,             0.71085,             0.76939,             0.38952,            0.037801,             0.01035,           0.0012241,           0.0056935,           0.0056935,           0.0056935
                  89,            0.035333,            0.017623,           0.0013317,             0.73864,             0.70823,              0.7612,             0.38082,            0.038062,            0.010106,           0.0010566,            0.005644,            0.005644,            0.005644
                  90,            0.034053,             0.01782,           0.0010107,             0.82868,             0.65236,             0.76014,             0.38587,            0.039663,            0.010446,          0.00095696,           0.0055945,           0.0055945,           0.0055945
                  91,            0.034259,            0.017543,            0.001573,             0.77844,             0.69898,             0.76675,             0.38282,            0.038864,            0.010109,           0.0012217,            0.005545,            0.005545,            0.005545
                  92,            0.034748,            0.017575,           0.0014391,             0.75065,             0.71259,              0.7583,             0.38309,            0.038691,            0.010308,           0.0023089,           0.0054955,           0.0054955,           0.0054955
