               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  64,            0.024134,            0.011991,          0.00076179,               0.872,             0.78231,             0.83161,               0.493,            0.033902,            0.010006,           0.0011353,           0.0068815,           0.0068815,           0.0068815
                  65,            0.024487,            0.011795,          0.00083833,             0.84442,             0.78612,              0.8477,             0.48123,            0.034634,            0.010149,          0.00098984,            0.006832,            0.006832,            0.006832
                  66,            0.023585,            0.012069,          0.00090516,             0.81262,             0.76418,             0.80927,             0.47532,            0.034372,            0.010353,           0.0010776,           0.0067825,           0.0067825,           0.0067825
                  67,            0.023812,            0.011714,          0.00092585,             0.89747,             0.78458,             0.85851,             0.51516,            0.033293,           0.0096047,          0.00084312,            0.006733,            0.006733,            0.006733
                  68,            0.023231,            0.011794,          0.00069354,             0.83867,             0.78162,              0.8286,             0.47875,            0.034026,             0.01019,           0.0012187,           0.0066835,           0.0066835,           0.0066835
                  69,            0.023656,            0.011792,          0.00075467,             0.85656,             0.78685,             0.84855,             0.50904,            0.033199,           0.0099283,           0.0013895,            0.006634,            0.006634,            0.006634
                  70,            0.022871,            0.011294,          0.00062568,             0.84795,             0.79735,             0.85955,             0.52596,            0.033847,            0.010092,           0.0010369,           0.0065845,           0.0065845,           0.0065845
                  71,             0.02317,            0.011696,          0.00077589,             0.82789,             0.78374,             0.83277,             0.50732,            0.034179,           0.0099421,           0.0011821,            0.006535,            0.006535,            0.006535
                  72,            0.023056,            0.011646,          0.00056649,             0.86563,             0.78843,             0.84864,              0.5139,            0.032887,           0.0099161,           0.0013169,           0.0064855,           0.0064855,           0.0064855
                  73,            0.022281,            0.011007,           0.0006896,              0.8203,              0.8237,             0.83992,             0.48956,            0.034622,           0.0095953,           0.0011772,            0.006436,            0.006436,            0.006436
                  74,            0.022295,            0.011213,           0.0007152,             0.86273,             0.78776,             0.86207,             0.50563,            0.032868,            0.010227,          0.00091743,           0.0063865,           0.0063865,           0.0063865
                  75,            0.022661,            0.010992,          0.00070818,             0.85695,             0.74686,             0.82673,             0.49682,            0.034262,            0.010227,           0.0013809,            0.006337,            0.006337,            0.006337
                  76,            0.021951,            0.011519,          0.00080375,             0.86362,              0.8038,             0.85403,             0.49364,            0.034462,            0.010288,           0.0019042,           0.0062875,           0.0062875,           0.0062875
                  77,            0.022453,            0.011056,          0.00067733,             0.84078,             0.78685,             0.84274,             0.49486,            0.034652,            0.010009,           0.0010674,            0.006238,            0.006238,            0.006238
                  78,            0.022096,            0.011165,          0.00059799,             0.86324,             0.77268,             0.83486,             0.49215,            0.033705,            0.010195,           0.0014775,           0.0061885,           0.0061885,           0.0061885
                  79,            0.022033,            0.011072,          0.00084253,             0.88147,             0.80045,             0.86036,             0.49473,            0.033688,           0.0099167,           0.0014375,            0.006139,            0.006139,            0.006139
                  80,            0.022625,            0.011225,          0.00068115,             0.89968,             0.76531,             0.84067,             0.49905,            0.034134,            0.010215,           0.0012986,           0.0060895,           0.0060895,           0.0060895
                  81,            0.021805,            0.011142,           0.0006846,             0.85026,             0.80936,             0.84726,             0.49187,            0.033783,            0.010334,           0.0016329,             0.00604,             0.00604,             0.00604
                  82,            0.021286,            0.011199,          0.00066286,             0.81005,             0.83617,              0.8654,             0.51888,            0.033303,            0.010044,           0.0013974,           0.0059905,           0.0059905,           0.0059905
                  83,            0.021402,            0.011102,          0.00061294,             0.84941,             0.79667,             0.84439,             0.51743,            0.033168,            0.010471,           0.0013156,            0.005941,            0.005941,            0.005941
                  84,            0.020673,            0.010757,          0.00077442,             0.86735,             0.80638,             0.85575,             0.50388,            0.033621,             0.01039,           0.0017786,           0.0058915,           0.0058915,           0.0058915
                  85,            0.021436,            0.011114,          0.00056413,             0.83596,             0.78883,             0.83214,             0.49424,            0.033684,            0.010139,           0.0027537,            0.005842,            0.005842,            0.005842
                  86,             0.02128,            0.010835,          0.00081149,             0.88803,             0.74773,             0.83564,             0.50793,            0.034057,            0.010504,           0.0010671,           0.0057925,           0.0057925,           0.0057925
                  87,            0.021195,            0.010663,          0.00062465,             0.88343,             0.77789,             0.85053,             0.50843,            0.033882,            0.010433,           0.0010007,            0.005743,            0.005743,            0.005743
                  88,             0.02104,            0.010979,          0.00052969,             0.88682,             0.77611,             0.85294,             0.49997,            0.034059,             0.01041,          0.00097131,           0.0056935,           0.0056935,           0.0056935
                  89,            0.020867,            0.010501,          0.00062687,             0.88891,             0.80952,             0.87001,             0.52758,            0.034001,            0.010469,           0.0010788,            0.005644,            0.005644,            0.005644
                  90,            0.020648,            0.010349,          0.00044885,             0.85912,             0.82313,             0.87173,              0.5287,            0.034241,            0.010298,           0.0010837,           0.0055945,           0.0055945,           0.0055945
                  91,            0.020133,            0.010326,          0.00053674,             0.87945,             0.79138,              0.8606,             0.51415,            0.034196,            0.010216,           0.0011975,            0.005545,            0.005545,            0.005545
                  92,             0.02055,            0.010165,          0.00046228,              0.8908,              0.8089,             0.87384,             0.53181,             0.03352,            0.010126,          0.00093361,           0.0054955,           0.0054955,           0.0054955
                  93,            0.020538,            0.010713,          0.00059679,             0.86018,             0.84193,             0.87689,             0.52872,            0.034018,            0.010215,           0.0012147,            0.005446,            0.005446,            0.005446
                  94,            0.020326,            0.010522,          0.00062777,             0.85692,             0.79973,             0.84538,             0.50796,            0.034509,            0.010713,           0.0011265,           0.0053965,           0.0053965,           0.0053965
                  95,            0.019784,           0.0099186,          0.00060631,             0.83006,             0.82029,             0.85207,             0.50354,            0.033696,            0.010114,           0.0010554,            0.005347,            0.005347,            0.005347
                  96,            0.020308,            0.010333,          0.00040976,             0.83761,             0.81143,              0.8518,               0.517,            0.033462,            0.010209,           0.0011395,           0.0052975,           0.0052975,           0.0052975
                  97,            0.020137,            0.010027,          0.00048685,              0.8584,             0.78384,             0.83817,             0.51506,            0.034868,            0.010821,           0.0013465,            0.005248,            0.005248,            0.005248
                  98,            0.020087,            0.010158,           0.0004204,              0.9124,             0.75701,             0.84705,             0.52778,            0.034041,            0.010457,          0.00091233,           0.0051985,           0.0051985,           0.0051985
                  99,            0.019771,            0.010321,           0.0004906,             0.89488,             0.77494,             0.87172,             0.53502,            0.033316,            0.010515,            0.001066,            0.005149,            0.005149,            0.005149
                 100,            0.019365,            0.010068,          0.00067204,             0.89467,             0.83333,             0.87176,             0.53655,            0.033547,            0.010295,           0.0011574,           0.0050995,           0.0050995,           0.0050995
                 101,            0.019476,            0.010341,          0.00054017,             0.90599,             0.79252,             0.86923,              0.5397,            0.033777,            0.010162,           0.0014027,             0.00505,             0.00505,             0.00505
                 102,            0.018868,            0.010022,          0.00051142,             0.82532,             0.83673,             0.86934,             0.54258,            0.034302,            0.010112,          0.00098731,           0.0050005,           0.0050005,           0.0050005
                 103,            0.019158,           0.0097912,          0.00050862,             0.92554,              0.7953,             0.87804,             0.54022,            0.033915,            0.010511,           0.0010223,            0.004951,            0.004951,            0.004951
                 104,            0.019126,           0.0096003,          0.00048164,             0.87731,             0.78633,             0.85672,             0.53168,            0.034143,            0.010943,          0.00096031,           0.0049015,           0.0049015,           0.0049015
                 105,            0.019168,           0.0093959,          0.00049417,             0.92764,             0.78504,             0.85328,              0.5315,            0.033557,            0.010656,           0.0009994,            0.004852,            0.004852,            0.004852
                 106,            0.018619,           0.0096527,          0.00043916,             0.86235,              0.7953,             0.84614,             0.52257,            0.034133,             0.01116,           0.0012206,           0.0048025,           0.0048025,           0.0048025
                 107,            0.018993,           0.0093006,          0.00039412,             0.87299,             0.79649,             0.84693,             0.53196,            0.033711,            0.010955,           0.0013252,            0.004753,            0.004753,            0.004753
                 108,            0.018289,           0.0094175,          0.00039987,              0.9276,             0.81018,             0.87279,             0.53617,             0.03389,            0.010827,           0.0012734,           0.0047035,           0.0047035,           0.0047035
                 109,            0.018599,           0.0095588,          0.00064401,             0.91212,             0.78458,             0.85751,             0.53556,             0.03305,            0.010933,          0.00091152,            0.004654,            0.004654,            0.004654
                 110,            0.017948,           0.0094127,          0.00041857,             0.91673,             0.77887,             0.85836,             0.53031,            0.033232,            0.011015,           0.0010969,           0.0046045,           0.0046045,           0.0046045
                 111,            0.018395,           0.0093937,          0.00038137,             0.84192,             0.80646,             0.84683,             0.52871,            0.034476,            0.010594,           0.0011366,            0.004555,            0.004555,            0.004555
                 112,            0.018501,           0.0091322,          0.00037788,             0.88055,             0.80976,             0.86427,              0.5266,             0.03468,            0.010303,            0.001197,           0.0045055,           0.0045055,           0.0045055
                 113,            0.018417,             0.00907,          0.00051299,              0.9183,             0.79762,             0.85909,              0.5366,            0.033727,            0.010197,          0.00089608,            0.004456,            0.004456,            0.004456
                 114,            0.018691,           0.0096987,          0.00048836,             0.90491,             0.78401,             0.85306,             0.53221,            0.034514,            0.010389,          0.00096208,           0.0044065,           0.0044065,           0.0044065
                 115,            0.017978,           0.0093074,          0.00032177,             0.89166,             0.80408,             0.85947,             0.53601,            0.033871,            0.010594,          0.00089129,            0.004357,            0.004357,            0.004357
                 116,            0.017798,           0.0089125,          0.00042827,             0.85656,              0.8237,             0.85812,             0.53998,             0.03446,            0.010761,            0.001036,           0.0043075,           0.0043075,           0.0043075
                 117,             0.01821,           0.0093176,          0.00050911,             0.89079,             0.82823,             0.87444,             0.53604,            0.033551,            0.010594,          0.00098984,            0.004258,            0.004258,            0.004258
                 118,            0.017637,           0.0091822,          0.00039795,             0.91083,             0.78627,             0.84558,             0.53258,            0.034155,            0.010876,           0.0008014,           0.0042085,           0.0042085,           0.0042085
                 119,            0.017595,           0.0090205,          0.00030875,             0.84517,             0.81594,             0.85561,             0.53466,            0.034513,            0.010973,           0.0012643,            0.004159,            0.004159,            0.004159
                 120,            0.017337,           0.0094355,          0.00060593,             0.87855,             0.81373,              0.8556,             0.53462,             0.03399,            0.010858,            0.001434,           0.0041095,           0.0041095,           0.0041095
                 121,            0.016812,           0.0090836,          0.00035594,              0.9017,             0.78656,              0.8557,             0.53869,            0.033848,            0.010656,           0.0012461,             0.00406,             0.00406,             0.00406
                 122,            0.017341,           0.0093423,          0.00048134,             0.88401,             0.78586,             0.85749,             0.52212,            0.034376,            0.010782,           0.0013936,           0.0040105,           0.0040105,           0.0040105
                 123,             0.01697,           0.0091289,          0.00049547,             0.90701,             0.79983,             0.86016,             0.53116,            0.034276,            0.010864,           0.0012914,            0.003961,            0.003961,            0.003961
                 124,            0.016823,           0.0087064,            0.000355,             0.88866,             0.80786,             0.85936,             0.53382,              0.0343,            0.010863,           0.0010519,           0.0039115,           0.0039115,           0.0039115
                 125,            0.017075,           0.0087224,          0.00030709,             0.87841,             0.82483,             0.86938,             0.53286,            0.034083,            0.010779,           0.0010884,            0.003862,            0.003862,            0.003862
                 126,            0.017218,           0.0089821,          0.00051357,             0.85128,             0.86624,             0.88456,             0.53825,            0.034061,            0.010813,          0.00099523,           0.0038125,           0.0038125,           0.0038125
                 127,            0.016767,            0.008882,          0.00038148,             0.88773,             0.80641,              0.8636,             0.53269,            0.034064,            0.011195,            0.001105,            0.003763,            0.003763,            0.003763
                 128,            0.017037,           0.0092625,          0.00030353,             0.92616,             0.76202,             0.85149,             0.53373,            0.034361,            0.010807,           0.0012677,           0.0037135,           0.0037135,           0.0037135
                 129,            0.016752,            0.008677,          0.00052021,             0.89872,             0.80785,             0.86718,             0.54118,            0.034213,            0.010886,           0.0013281,            0.003664,            0.003664,            0.003664
                 130,            0.016949,           0.0086924,          0.00037171,             0.91532,             0.80896,             0.86597,             0.54066,            0.033876,            0.010651,           0.0011901,           0.0036145,           0.0036145,           0.0036145
                 131,            0.016599,           0.0087491,          0.00032036,             0.90978,             0.80899,             0.86494,             0.54325,            0.033285,            0.011134,           0.0012509,            0.003565,            0.003565,            0.003565
                 132,            0.016519,           0.0089186,          0.00031814,             0.89871,             0.78723,             0.86496,             0.54444,            0.034366,            0.010795,           0.0010814,           0.0035155,           0.0035155,           0.0035155
                 133,            0.016407,           0.0085596,          0.00029821,              0.9221,             0.78224,             0.86271,             0.53551,            0.034332,            0.011067,          0.00098601,            0.003466,            0.003466,            0.003466
                 134,             0.01601,            0.008845,          0.00034422,             0.89614,             0.78168,             0.84563,             0.53836,            0.034506,            0.011296,           0.0011974,           0.0034165,           0.0034165,           0.0034165
                 135,            0.015909,            0.008597,          0.00032012,             0.84451,             0.81059,             0.84152,             0.52989,            0.034197,            0.010997,           0.0010735,            0.003367,            0.003367,            0.003367
                 136,            0.016379,           0.0084052,          0.00050796,              0.8928,             0.79365,             0.85728,               0.542,            0.034452,             0.01096,           0.0010908,           0.0033175,           0.0033175,           0.0033175
                 137,            0.016162,           0.0083824,          0.00035507,             0.85866,             0.81066,             0.84307,             0.53345,            0.033643,            0.011201,           0.0010483,            0.003268,            0.003268,            0.003268
                 138,            0.015869,            0.008298,          0.00025722,             0.89982,             0.79932,             0.86794,             0.54109,            0.033044,            0.011339,           0.0010032,           0.0032185,           0.0032185,           0.0032185
                 139,            0.015874,           0.0082946,          0.00034813,             0.87592,             0.82458,             0.86206,             0.54168,             0.03241,            0.011139,           0.0011793,            0.003169,            0.003169,            0.003169
                 140,            0.015289,           0.0084425,          0.00024783,              0.9046,             0.77778,             0.86126,             0.54351,            0.033217,            0.011431,            0.001214,           0.0031195,           0.0031195,           0.0031195
                 141,            0.015199,           0.0082891,          0.00031545,             0.90035,             0.80324,             0.86025,             0.53678,            0.033228,            0.011494,           0.0009679,             0.00307,             0.00307,             0.00307
                 142,            0.014942,           0.0082368,          0.00025588,             0.87266,              0.8254,             0.86581,             0.54977,            0.033284,            0.011246,            0.001065,           0.0030205,           0.0030205,           0.0030205
                 143,            0.015753,           0.0083156,          0.00034775,             0.90744,             0.80215,             0.86027,              0.5396,            0.033094,            0.011529,           0.0011792,            0.002971,            0.002971,            0.002971
                 144,             0.01519,            0.007953,          0.00021139,             0.89803,             0.81998,             0.86127,             0.54415,            0.033432,            0.011579,           0.0012821,           0.0029215,           0.0029215,           0.0029215
                 145,             0.01507,           0.0082103,           0.0002798,             0.88957,             0.83236,             0.86883,             0.55296,            0.033054,            0.011461,           0.0012158,            0.002872,            0.002872,            0.002872
                 146,            0.015085,           0.0078538,          0.00031124,             0.86971,             0.83035,             0.87252,             0.54004,            0.033663,            0.011707,           0.0014926,           0.0028225,           0.0028225,           0.0028225
                 147,            0.014812,           0.0078828,          0.00023641,             0.87257,              0.8237,             0.85999,             0.53601,            0.033826,            0.011717,           0.0013491,            0.002773,            0.002773,            0.002773
                 148,            0.014946,           0.0079336,          0.00041411,             0.89193,             0.77174,              0.8598,             0.54151,            0.033858,            0.011643,           0.0012351,           0.0027235,           0.0027235,           0.0027235
                 149,            0.014604,           0.0078378,          0.00026156,             0.90154,             0.79973,             0.85654,             0.54898,            0.033724,            0.011539,           0.0012734,            0.002674,            0.002674,            0.002674
                 150,            0.015018,           0.0079243,          0.00025572,             0.88897,              0.7891,             0.84281,             0.54155,            0.034068,             0.01164,           0.0013806,           0.0026245,           0.0026245,           0.0026245
                 151,            0.014708,           0.0074762,          0.00034972,             0.84755,             0.82547,             0.84314,             0.54091,            0.034094,            0.011882,           0.0012682,            0.002575,            0.002575,            0.002575
                 152,            0.014686,           0.0080479,          0.00032079,             0.89464,             0.80782,             0.85811,             0.53821,            0.034085,            0.011532,           0.0014137,           0.0025255,           0.0025255,           0.0025255
                 153,            0.014747,           0.0079726,          0.00025681,             0.85948,             0.78947,             0.83467,             0.53606,            0.034303,            0.011375,           0.0012555,            0.002476,            0.002476,            0.002476
                 154,            0.014231,           0.0076367,          0.00026079,             0.86544,             0.80855,             0.84866,             0.52814,             0.03382,            0.011897,           0.0013409,           0.0024265,           0.0024265,           0.0024265
                 155,            0.014264,           0.0080593,            0.000171,             0.90398,             0.79495,             0.85485,             0.53935,            0.033924,            0.012013,            0.001219,            0.002377,            0.002377,            0.002377
                 156,            0.014145,           0.0076097,          0.00019592,             0.88891,             0.82248,             0.85113,             0.53432,            0.033909,            0.012026,           0.0011594,           0.0023275,           0.0023275,           0.0023275
                 157,             0.01409,           0.0078437,          0.00024701,             0.86763,              0.8237,             0.86443,             0.54167,            0.033802,            0.011639,           0.0010037,            0.002278,            0.002278,            0.002278
