               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.027728,            0.013053,           0.0010581,             0.77819,              0.7497,             0.78414,             0.45099,            0.036401,           0.0093203,            0.001476,            0.004357,            0.004357,            0.004357
                  59,            0.027528,            0.013326,          0.00095961,             0.80865,             0.77844,             0.82126,             0.46924,            0.035428,           0.0088706,           0.0011802,            0.004258,            0.004258,            0.004258
                  60,            0.026866,            0.013277,          0.00062192,             0.84885,             0.76566,             0.80161,             0.47331,            0.035224,           0.0089691,           0.0014383,            0.004159,            0.004159,            0.004159
                  61,            0.026684,             0.01243,          0.00059655,             0.77898,             0.81413,              0.8181,             0.48976,             0.03457,           0.0087841,           0.0015926,             0.00406,             0.00406,             0.00406
                  62,            0.027276,            0.012911,           0.0005784,             0.84719,             0.75325,             0.80957,             0.47866,            0.035894,           0.0092411,           0.0014236,            0.003961,            0.003961,            0.003961
                  63,            0.025891,            0.012316,          0.00067445,             0.83842,             0.77309,             0.81751,             0.47516,            0.036368,           0.0091122,           0.0010929,            0.003862,            0.003862,            0.003862
                  64,            0.026473,            0.012597,          0.00071179,             0.85684,             0.78996,              0.8101,             0.48054,             0.03544,           0.0091631,           0.0013684,            0.003763,            0.003763,            0.003763
                  65,            0.025948,            0.012985,          0.00077233,             0.84442,             0.80147,              0.8269,             0.48722,            0.035404,             0.00886,          0.00098684,            0.003664,            0.003664,            0.003664
                  66,            0.026177,            0.012835,           0.0009556,             0.85098,              0.7684,             0.81118,             0.47544,            0.036002,           0.0091277,           0.0016295,            0.003565,            0.003565,            0.003565
                  67,            0.026658,            0.012691,          0.00083438,             0.81284,             0.79753,             0.79866,             0.47518,            0.035939,           0.0089489,           0.0012612,            0.003466,            0.003466,            0.003466
                  68,            0.025974,            0.013083,           0.0006075,             0.87807,             0.77005,             0.80432,             0.47677,            0.035717,           0.0089276,           0.0010587,            0.003367,            0.003367,            0.003367
                  69,            0.025602,            0.012538,          0.00054193,             0.85746,             0.79241,             0.81208,             0.49534,            0.035838,            0.009052,           0.0015096,            0.003268,            0.003268,            0.003268
                  70,            0.025318,            0.012171,          0.00056432,             0.85232,             0.77388,             0.77798,             0.46255,            0.037139,           0.0097013,           0.0013503,            0.003169,            0.003169,            0.003169
                  71,            0.026066,            0.011892,          0.00096744,             0.86728,             0.77304,             0.82609,             0.50118,            0.035384,           0.0090153,           0.0010782,             0.00307,             0.00307,             0.00307
