               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  66,            0.027602,            0.013869,           0.0005074,             0.80714,             0.26502,             0.34544,             0.16285,             0.04904,            0.022931,            0.060135,            0.003565,            0.003565,            0.003565
                  67,            0.027651,            0.013234,          0.00067812,             0.74151,             0.31791,             0.34484,             0.16154,            0.048752,            0.022354,            0.056104,            0.003466,            0.003466,            0.003466
                  68,            0.026363,            0.013669,          0.00066681,              0.7934,             0.30571,             0.28677,              0.1319,            0.049002,             0.02284,            0.061839,            0.003367,            0.003367,            0.003367
                  69,            0.027624,            0.013528,          0.00062637,             0.76328,             0.27755,              0.3276,             0.15647,            0.049595,            0.022904,            0.075267,            0.003268,            0.003268,            0.003268
                  70,            0.026872,            0.013514,          0.00054018,             0.87419,             0.28222,             0.37588,             0.17988,            0.048554,            0.023695,            0.058294,            0.003169,            0.003169,            0.003169
                  71,             0.02698,            0.013368,          0.00040933,              0.8116,             0.25789,             0.35682,             0.17142,            0.048745,            0.023028,            0.047812,             0.00307,             0.00307,             0.00307
                  72,            0.026306,            0.012982,          0.00047139,             0.79208,             0.26556,             0.31717,             0.13743,            0.047931,            0.022502,            0.047704,            0.002971,            0.002971,            0.002971
                  73,            0.026982,            0.012872,          0.00054668,             0.88225,              0.2729,             0.35219,              0.1617,            0.048891,            0.023916,              0.0478,            0.002872,            0.002872,            0.002872
                  74,            0.026416,            0.013029,          0.00068051,             0.92182,             0.26433,             0.35647,             0.16238,            0.049918,            0.023209,            0.055534,            0.002773,            0.002773,            0.002773
                  75,             0.02623,            0.013137,          0.00059855,             0.80047,             0.28994,              0.3115,             0.13712,            0.050513,            0.023754,            0.059961,            0.002674,            0.002674,            0.002674
                  76,            0.026013,            0.013085,          0.00042087,             0.69305,             0.36261,             0.34365,             0.16271,            0.049091,            0.023919,            0.048349,            0.002575,            0.002575,            0.002575
                  77,            0.025715,            0.012741,          0.00037796,              0.7467,             0.33131,             0.33676,             0.15012,            0.050248,            0.023923,            0.058292,            0.002476,            0.002476,            0.002476
                  78,            0.025716,            0.013937,          0.00051124,             0.85446,             0.24736,             0.34618,             0.17125,            0.048832,            0.023283,            0.069533,            0.002377,            0.002377,            0.002377
                  79,            0.025486,            0.012028,          0.00035346,             0.82228,             0.26943,              0.3383,              0.1498,            0.049008,            0.024085,            0.066932,            0.002278,            0.002278,            0.002278
                  80,            0.025658,            0.013349,          0.00036186,             0.75228,             0.26099,             0.33254,               0.152,            0.049005,            0.023575,            0.072027,            0.002179,            0.002179,            0.002179
                  81,            0.024889,            0.013339,          0.00039429,             0.78349,             0.31511,             0.33921,              0.1486,            0.048139,            0.023377,            0.062121,             0.00208,             0.00208,             0.00208
                  82,            0.024865,            0.012098,          0.00046688,              0.7319,             0.25978,             0.34998,             0.16763,            0.049193,            0.023333,            0.064878,            0.001981,            0.001981,            0.001981
                  83,            0.024302,            0.012273,          0.00035991,             0.86889,             0.25947,              0.3451,             0.16044,            0.048742,             0.02361,            0.064565,            0.001882,            0.001882,            0.001882
                  84,            0.025044,            0.012643,           0.0002865,             0.82123,             0.23986,             0.32425,             0.15365,            0.048526,            0.023686,            0.067635,            0.001783,            0.001783,            0.001783
                  85,            0.024288,            0.012101,          0.00031165,             0.88516,             0.25878,             0.36041,             0.16575,            0.049647,            0.023613,            0.067988,            0.001684,            0.001684,            0.001684
                  86,            0.024861,            0.012524,          0.00030658,             0.81165,             0.26496,             0.33116,             0.15645,            0.048033,            0.024338,            0.057796,            0.001585,            0.001585,            0.001585
                  87,            0.024883,             0.01215,          0.00041579,             0.75257,             0.26051,             0.33153,             0.15775,            0.048476,            0.024053,            0.063261,            0.001486,            0.001486,            0.001486
                  88,            0.024535,            0.012423,          0.00054009,               0.902,              0.2581,             0.35067,             0.16091,            0.048998,            0.024177,            0.072698,            0.001387,            0.001387,            0.001387
                  89,            0.024354,            0.012582,          0.00053255,             0.78656,             0.28842,             0.32992,              0.1492,             0.04874,            0.024574,            0.069944,            0.001288,            0.001288,            0.001288
                  90,            0.024288,            0.012782,          0.00042771,             0.77303,             0.24167,             0.32091,             0.14773,            0.048404,            0.024263,            0.079034,            0.001189,            0.001189,            0.001189
                  91,            0.023143,            0.011756,          0.00049756,             0.79299,             0.24059,             0.30892,             0.14242,             0.04916,            0.024055,            0.081305,             0.00109,             0.00109,             0.00109
                  92,            0.024046,            0.012454,          0.00036193,             0.78978,             0.24312,             0.33718,             0.15207,            0.048557,            0.023979,            0.077143,            0.000991,            0.000991,            0.000991
                  93,            0.023958,            0.012008,           0.0003944,             0.77794,             0.23986,             0.33972,              0.1504,            0.050335,            0.024007,            0.087112,            0.000892,            0.000892,            0.000892
                  94,            0.022939,            0.011657,          0.00034002,             0.79114,             0.23986,             0.32799,             0.15239,            0.049898,            0.024453,            0.082424,            0.000793,            0.000793,            0.000793
                  95,            0.023053,            0.011369,          0.00035107,             0.77518,              0.2625,             0.32794,             0.14397,            0.049768,            0.024669,            0.074573,            0.000694,            0.000694,            0.000694
                  96,            0.023268,            0.011888,          0.00017787,             0.75752,             0.28321,             0.33394,             0.13858,             0.05009,            0.024091,             0.07689,            0.000595,            0.000595,            0.000595
                  97,            0.022599,            0.011814,          0.00034847,             0.77882,             0.31244,             0.34131,             0.15365,             0.04965,            0.023908,            0.071053,            0.000496,            0.000496,            0.000496
                  98,             0.02305,            0.011523,           0.0002959,             0.76034,             0.31086,             0.33406,             0.14534,            0.049085,            0.023994,            0.069815,            0.000397,            0.000397,            0.000397
                  99,            0.022504,             0.01158,          0.00028405,             0.75609,             0.30987,              0.3349,             0.15136,            0.048724,            0.024193,            0.073138,            0.000298,            0.000298,            0.000298
