                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    134,                0.63549,                0.45219,                 1.0409,                0.86274,                0.72732,                0.80412,                0.50266,                 1.4902,                0.83452,                 1.8269,             0.00057778,             0.00057778,             0.00057778
                    135,                0.65344,                0.46209,                 1.0457,                0.86787,                0.75186,                0.82517,                 0.5235,                 1.4356,                0.79823,                  1.777,             0.00056953,             0.00056953,             0.00056953
                    136,                0.63632,                0.43995,                 1.0348,                0.88221,                0.74887,                 0.8267,                0.51505,                 1.4454,                 0.7805,                 1.8166,             0.00056128,             0.00056128,             0.00056128
                    137,                0.63184,                 0.4511,                 1.0297,                 0.8088,                0.77259,                0.79887,                0.51231,                 1.4562,                  0.796,                 1.7776,             0.00055303,             0.00055303,             0.00055303
                    138,                 0.6197,                0.44535,                 1.0318,                0.86969,                0.68906,                0.78993,                0.49194,                 1.4765,                 0.8317,                 1.8125,             0.00054478,             0.00054478,             0.00054478
                    139,                0.63444,                0.44774,                 1.0358,                0.85392,                0.73417,                0.79775,                0.50395,                  1.481,                0.81016,                 1.8523,             0.00053652,             0.00053652,             0.00053652
                    140,                0.60262,                0.43038,                 1.0178,                0.89846,                0.72109,                0.79554,                0.49958,                 1.4942,                0.83622,                 1.8485,             0.00052827,             0.00052827,             0.00052827
                    141,                0.62307,                0.43461,                 1.0349,                 0.8568,                0.70975,                0.79465,                0.50555,                 1.4659,                0.84593,                 1.7991,             0.00052002,             0.00052002,             0.00052002
                    142,                0.63259,                0.44064,                 1.0306,                0.87032,                0.70701,                0.79778,                0.49587,                 1.4714,                0.82838,                 1.8072,             0.00051177,             0.00051177,             0.00051177
                    143,                0.61994,                0.43225,                 1.0275,                0.85931,                0.74312,                0.81184,                0.51026,                 1.4425,                0.79458,                 1.7889,             0.00050352,             0.00050352,             0.00050352
                    144,                0.60585,                0.42563,                 1.0238,                0.87815,                0.72594,                0.79448,                0.50106,                 1.4804,                0.82767,                 1.8718,             0.00049527,             0.00049527,             0.00049527
                    145,                0.58697,                0.41426,                  1.022,                0.84343,                0.76417,                0.81305,                0.50526,                 1.4644,                0.82394,                 1.8173,             0.00048701,             0.00048701,             0.00048701
                    146,                 0.5987,                0.41725,                 1.0238,                0.87792,                0.77292,                 0.8363,                0.52211,                 1.4431,                0.81074,                 1.7994,             0.00047876,             0.00047876,             0.00047876
                    147,                0.59951,                0.41952,                 1.0217,                0.82068,                0.77699,                0.81687,                0.51069,                 1.4484,                 0.8364,                 1.8036,             0.00047051,             0.00047051,             0.00047051
                    148,                0.60314,                0.43164,                 1.0226,                0.89407,                0.71893,                0.80822,                0.51697,                 1.4711,                0.86117,                 1.8099,             0.00046226,             0.00046226,             0.00046226
                    149,                0.61657,                0.41935,                 1.0247,                0.89795,                0.72859,                0.81586,                0.51838,                 1.4599,                0.82658,                 1.7954,             0.00045401,             0.00045401,             0.00045401
                    150,                0.58243,                0.40338,                 1.0072,                0.85884,                0.73526,                0.80832,                0.51447,                 1.4764,                0.88328,                 1.8131,             0.00044576,             0.00044576,             0.00044576
                    151,                0.60616,                0.42294,                 1.0248,                0.89101,                0.75551,                0.82364,                0.51237,                 1.4494,                0.80729,                 1.8159,              0.0004375,              0.0004375,              0.0004375
                    152,                0.57945,                0.41255,                 1.0105,                0.85086,                0.76077,                0.80488,                0.51717,                 1.4361,                0.82813,                 1.7993,             0.00042925,             0.00042925,             0.00042925
